Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m
297.833,-1.396984e-08,60.00349,-118.1857,9.19287282475795,-118.5534,1.01319710144928,-0.001018834,60.00311,-115.8632,5.61788631284885,-109.7383,1.03900434782609,-0.0009282259,60.00309,-116.0752,5.68681815911934,-109.767,1.03886637681159,-0.001303344,60.004,-125.7697,5.31548037434455,-125.8957,1.02425014492754
297.867,0.005924706,60.00359,-118.1375,9.19056625269751,-118.5028,1.01328898550725,5.877472e-39,60.00311,-115.8346,5.61405776176304,-109.6925,1.03907333333333,5.877472e-39,60.00309,-116.0294,5.68298841291847,-109.7269,1.03893536231884,-1.396984e-08,60.00397,-125.7067,5.31548037434455,-125.8499,1.02424985507246
297.9,5.877472e-39,60.00365,-118.0898,9.19081722685953,-118.4599,1.01324,0.002131462,60.0032,-115.783,5.61405716420551,-109.6524,1.03907333333333,0.001769057,60.00318,-116.0065,5.67915926427512,-109.6868,1.03886637681159,0.002523246,60.00357,-125.6608,5.31292760858233,-125.8098,1.02418086956522
297.933,-0.0008692173,60.00364,-118.0591,9.19609365983717,-118.4325,1.01318434782609,-7.152557e-05,60.0032,-115.7658,5.61405776176304,-109.6237,1.03900434782609,-0.0007899664,60.00316,-116.0065,5.67915926427512,-109.6524,1.03886637681159,5.877472e-39,60.00328,-125.6265,5.3129270110248,-125.7811,1.02418086956522
297.967,-0.009239106,60.00336,-118.0119,9.19890815579693,-118.4012,1.01313072463768,-0.006260863,60.00306,-115.7429,5.61405776176304,-109.5951,1.03900434782609,-0.004871702,60.00304,-115.9721,5.67915926427512,-109.6237,1.03879768115942,-0.006990437,60.00305,-125.6093,5.3129270110248,-125.7525,1.02418086956522
298,-0.01409748,60.00297,-117.9966,9.20154936007339,-118.3698,1.01300811594203,-0.003813109,60.00291,-115.6799,5.61788691040638,-109.5607,1.03893536231884,-0.003738399,60.00292,-115.932,5.68298901047599,-109.5951,1.03879739130435,-0.01075826,60.00285,-125.5692,5.31548037434455,-125.7181,1.0240431884058
298.033,-0.009729448,60.00259,-117.9654,9.20428019797914,-118.3424,1.01295304347826,-0.005714097,60.00273,-115.6226,5.62171665660725,-109.5321,1.03886637681159,-0.004971824,60.00274,-115.9091,5.68681815911934,-109.5607,1.0387284057971,-0.01063189,60.00246,-125.5348,5.31548037434455,-125.6895,1.02397420289855
298.067,-0.006293049,60.00238,-117.9342,9.2070110358849,-118.319,1.0129652173913,-0.003242497,60.00263,-115.6111,5.62171605904972,-109.4977,1.03879739130435,-0.003485684,60.00263,-115.8862,5.68681815911934,-109.5321,1.03865971014493,-0.003848858,60.0022,-125.5119,5.31292760858233,-125.6666,1.02397420289855
298.1,-0.003978205,60.0022,-117.8871,9.20984345857051,-118.2955,1.01290869565217,-0.0006310036,60.00255,-115.594,5.62171665660725,-109.469,1.03879739130435,-0.001649852,60.00254,-115.8403,5.68681815911934,-109.5034,1.03865971014493,-0.004998045,60.00204,-125.4889,5.3129270110248,-125.6436,1.0239052173913
298.133,-0.002996321,60.00212,-117.8713,9.20993906777509,-118.272,1.01285217391304,0.0001939153,60.00256,-115.5825,5.62171665660725,-109.4404,1.0387284057971,-0.0005610846,60.00253,-115.7945,5.69064730776268,-109.4748,1.03859072463768,0.0003266288,60.00193,-125.466,5.3129270110248,-125.615,1.0239052173913
298.167,-0.0004045246,60.00209,-117.8395,9.21013028618425,-118.2446,1.01279797101449,-0.003163009,60.00247,-115.5825,5.62171665660725,-109.4117,1.03865971014493,-0.003309259,60.00243,-115.7544,5.69064730776268,-109.4461,1.03852173913043,-0.004154057,60.00182,-125.4316,5.3129270110248,-125.5921,1.0239052173913
298.2,0.001462698,60.00212,-117.823,9.20767432474165,-118.2135,1.01288376811594,-0.0007724762,60.00241,-115.5367,5.62171665660725,-109.3831,1.03865971014493,5.877472e-39,60.0024,-115.7143,5.69064730776268,-109.4118,1.03852144927536,-0.001080036,60.00196,-125.403,5.31548037434455,-125.5634,1.0239052173913
298.233,0.006229668,60.00229,-117.7748,9.20541555728351,-118.1823,1.01290115942029,5.877472e-39,60.00241,-115.4679,5.62171665660725,-109.3487,1.0387284057971,0.001312899,60.00242,-115.6742,5.69447645640602,-109.3831,1.03859072463768,5.877472e-39,60.00233,-125.3858,5.31548037434455,-125.529,1.02397420289855
298.267,5.877472e-39,60.00237,-117.7583,9.2029655714162,-118.1513,1.01298753623188,0.0006421376,60.00246,-115.4335,5.61788631284885,-109.3201,1.03879768115942,-1.396984e-08,60.00247,-115.6455,5.69447765152107,-109.3487,1.03859043478261,0.007554693,60.00237,-125.3629,5.31292760858233,-125.4947,1.02397420289855
298.3,-8.106697e-05,60.00237,-117.7418,9.20051558554889,-118.1316,1.01292985507246,-0.001014085,60.00243,-115.4163,5.61405716420551,-109.2971,1.03879739130435,-0.0009202911,60.00245,-115.6111,5.69447645640602,-109.3258,1.03859072463768,-0.0002829311,60.00233,-125.3342,5.31037424526257,-125.4717,1.02397420289855
298.333,-0.002667303,60.00226,-117.7253,9.19806559968159,-118.1083,1.01294347826087,-0.002306309,60.00235,-115.3992,5.61788631284885,-109.2685,1.03872869565217,-0.002574921,60.00235,-115.5768,5.69447705396355,-109.3029,1.03852173913043,-0.0005348492,60.00202,-125.3056,5.3129270110248,-125.4488,1.02397420289855
298.367,-0.002459083,60.0022,-117.724,9.19296245838725,-118.0808,1.01289072463768,-0.002115564,60.0023,-115.3762,5.61788631284885,-109.2456,1.03872869565217,-0.002387362,60.00229,-115.5538,5.69447645640602,-109.2742,1.03859072463768,0.0006723404,60.00198,-125.2884,5.3129270110248,-125.4202,1.02397420289855
298.4,5.877472e-39,60.00215,-117.6916,9.1906140572998,-118.0537,1.01297594202899,-0.002274499,60.00219,-115.3476,5.61788631284885,-109.2169,1.03872869565217,-0.001206393,60.0022,-115.5367,5.69064730776268,-109.2513,1.03859072463768,-0.004440146,60.00233,-125.2655,5.31292760858233,-125.3915,1.02397420289855
298.433,0.00105123,60.00217,-117.6585,9.18572006114048,-118.0225,1.0129947826087,5.877472e-39,60.00219,-115.2903,5.61405716420551,-109.1883,1.03879739130435,-1.396984e-08,60.00219,-115.5195,5.69064730776268,-109.2227,1.03865971014493,1.396984e-08,60.00263,-125.2311,5.3129270110248,-125.3629,1.0240431884058
298.467,0.005980725,60.00235,-117.6572,9.18061691984614,-117.9912,1.01294492753623,0.001611714,60.00224,-115.2674,5.61788631284885,-109.1596,1.03879739130435,0.00242712,60.00228,-115.5023,5.68681815911934,-109.194,1.03859072463768,0.003519058,60.00241,-125.191,5.31548037434455,-125.3342,1.02397420289855
298.5,5.877472e-39,60.0024,-117.6413,9.18072448020129,-117.9638,1.01289333333333,5.877472e-39,60.00224,-115.2502,5.61788631284885,-109.1367,1.0387284057971,1.396984e-08,60.00228,-115.4851,5.68298841291847,-109.1654,1.03859072463768,0.002409616,60.00223,-125.1681,5.31548037434455,-125.3056,1.02397420289855
298.533,-0.001163282,60.00238,-117.6101,9.18348519598347,-117.9403,1.01283884057971,-0.002433462,60.00219,-115.2158,5.61788631284885,-109.1138,1.0387284057971,-0.003356938,60.00221,-115.4679,5.68681815911934,-109.1425,1.03859072463768,5.877472e-39,60.00217,-125.1337,5.3129270110248,-125.2827,1.02397420289855
298.567,-0.003227592,60.00226,-117.5942,9.18359275633862,-117.9167,1.0127852173913,-0.0006437302,60.00216,-115.1929,5.62171605904972,-109.0852,1.03872869565217,-0.001473427,60.00214,-115.445,5.69064730776268,-109.1195,1.03859072463768,-0.003301324,60.00214,-125.1051,5.3129270110248,-125.2598,1.02397420289855
298.6,-0.003616791,60.00214,-117.5783,9.18370031669377,-117.8933,1.01280028985507,-0.001934376,60.0021,-115.1642,5.62171665660725,-109.0622,1.03865971014493,-0.002732263,60.00206,-115.4278,5.69064730776268,-109.0966,1.03852173913043,-0.004677773,60.00213,-125.0879,5.31037424526257,-125.2368,1.0239052173913
298.633,-1.396984e-08,60.00213,-117.5478,9.18901857869841,-117.862,1.0127515942029,1.396984e-08,60.00208,-115.1413,5.62171605904972,-109.0393,1.03865971014493,5.877472e-39,60.00204,-115.4049,5.69064730776268,-109.0737,1.03845275362319,-0.002866597,60.00212,-125.0707,5.31292760858233,-125.2082,1.0239052173913
298.667,0.0002702186,60.00211,-117.5015,9.19445037663349,-117.8386,1.01276724637681,0.001746803,60.00211,-115.1184,5.62171605904972,-109.0107,1.03865971014493,0.001414614,60.00206,-115.3705,5.68681815911934,-109.0451,1.03845275362319,-1.396984e-08,60.00206,-125.0478,5.31037364770504,-125.1795,1.0239052173913
298.7,0.002808971,60.00223,-117.4538,9.1947909844248,-117.8074,1.01278811594203,0.0009521004,60.00214,-115.084,5.62171546149219,-108.982,1.03872869565217,0.003348989,60.00217,-115.3304,5.6906479053202,-109.0107,1.03859072463768,0.002400074,60.00242,-125.0191,5.31037424526257,-125.1509,1.02397420289855
298.733,0.00499567,60.00234,-117.4061,9.19513159221611,-117.7649,1.01295536231884,0.003719358,60.00223,-115.0439,5.61788631284885,-108.9477,1.03886637681159,0.005960483,60.00234,-115.296,5.68681815911934,-108.9763,1.03865971014493,0.004285988,60.00304,-124.9847,5.30782088194281,-125.1108,1.0240431884058
298.767,0.01432935,60.00275,-117.3584,9.19548415115799,-117.7184,1.01312579710145,0.01154738,60.00256,-115.0038,5.61405716420551,-108.9018,1.03900434782609,0.01007876,60.00265,-115.2788,5.6791586667176,-108.9362,1.03879739130435,0.00926414,60.00349,-124.9504,5.30782147950034,-125.065,1.02418086956522
298.8,0.01695278,60.0033,-117.3252,9.19062003287509,-117.6678,1.01316173913043,0.01357713,60.00301,-114.9866,5.61405716420551,-108.8617,1.03907333333333,0.009708395,60.00297,-115.233,5.6791586667176,-108.8961,1.03886637681159,0.01570542,60.00369,-124.916,5.30782088194281,-125.0191,1.02424985507246
298.833,0.01506963,60.00386,-117.276,9.1858814016732,-117.6173,1.01326753623188,0.0105206,60.0034,-114.958,5.61405776176304,-108.8159,1.03914202898551,0.009147311,60.00329,-115.1642,5.68298901047599,-108.8503,1.03893507246377,0.01628556,60.00378,-124.8587,5.30526811618059,-124.9675,1.02431884057971
298.867,5.877472e-39,60.00396,-117.2123,9.18637139884666,-117.5745,1.01329942028986,0.002539954,60.00355,-114.895,5.61022801556217,-108.7758,1.03914231884058,0.00536921,60.00351,-115.1127,5.68298841291847,-108.8044,1.03900434782609,0.006104317,60.00401,-124.8014,5.30526811618059,-124.9274,1.02438782608696
298.9,-0.0001187716,60.00396,-117.1654,9.18929345516157,-117.5314,1.01326289855072,0.001180954,60.0036,-114.8548,5.61022801556217,-108.7299,1.03914231884058,0.003577857,60.00364,-115.0726,5.68298901047599,-108.7586,1.03900434782609,5.877472e-39,60.00408,-124.7556,5.30271535041836,-124.8816,1.02438782608696
298.933,-0.001364155,60.00393,-117.1336,9.18955040489888,-117.4847,1.01329884057971,0.003415751,60.00367,-114.8033,5.61022801556217,-108.6784,1.03914202898551,0.002837176,60.00373,-115.021,5.68298841291847,-108.7127,1.03900434782609,0.001659393,60.00389,-124.7097,5.30016258465613,-124.83,1.02438782608696
298.967,-0.005300045,60.00378,-117.101,9.18725578398901,-117.4417,1.01326347826087,0.003697076,60.0038,-114.7403,5.61405776176304,-108.6325,1.03914231884058,0.002462058,60.00382,-114.9522,5.68681815911934,-108.6612,1.03900434782609,-0.0008519925,60.00378,-124.6581,5.3001619870986,-124.7842,1.02438782608696
299,NaN,NaN,NaN,NaN,NaN,NaN,0.004161196,60.00394,-114.6887,5.61022801556217,-108.581,1.03914202898551,0.002846718,60.00391,-114.8892,5.68681815911934,-108.6153,1.03893536231884,-0.001203208,60.00393,-124.5951,5.3001619870986,-124.7384,1.02438782608696
299.033,0.00220539,60.0038,-117.0056,9.18804455992677,-117.3479,1.01320086956522,0.003339434,60.00406,-114.6371,5.61405716420551,-108.5294,1.03907333333333,0.003240919,60.00402,-114.8319,5.68681815911934,-108.5638,1.03886637681159,0.002611494,60.00394,-124.5321,5.3001619870986,-124.6925,1.02431884057971
299.067,1.396984e-08,60.0038,-116.9588,9.19099649411812,-117.301,1.01317072463768,0.002269736,60.00415,-114.5855,5.61405716420551,-108.4778,1.03900434782609,0.002264958,60.0041,-114.7861,5.69064730776268,-108.5122,1.03879739130435,5.877472e-39,60.00368,-124.4748,5.3001619870986,-124.6467,1.02424985507246
299.1,0.000509019,60.0038,-116.8952,9.19154624704444,-117.2542,1.01320985507246,0.002667094,60.00423,-114.4996,5.62171665660725,-108.4263,1.03893536231884,0.002994547,60.0042,-114.7345,5.69064730776268,-108.4606,1.03879739130435,-0.002477956,60.00383,-124.4175,5.3001619870986,-124.6009,1.02424985507246
299.133,0.003510327,60.00391,-116.8634,9.1918211235076,-117.2032,1.01311565217391,0.001819907,60.00431,-114.4194,5.62171605904972,-108.3747,1.03886637681159,0.00242075,60.00429,-114.7001,5.69447705396355,-108.4033,1.0387284057971,0.000953679,60.00397,-124.3545,5.29760922133638,-124.5493,1.02418086956522
299.167,-0.0007979292,60.00397,-116.8316,9.19210197554604,-117.1561,1.01301855072464,-0.0001446437,60.00434,-114.3621,5.62554520769306,-108.3231,1.03879739130435,0.0008233264,60.00435,-114.6543,5.69447645640602,-108.3518,1.03859072463768,0.001476612,60.00368,-124.2915,5.29760922133638,-124.5034,1.02411217391304
299.2,-0.00226655,60.00388,-116.7849,9.19507781203853,-117.1129,1.01291884057971,-0.001196852,60.0043,-114.3277,5.62937555145146,-108.2716,1.03865971014493,-0.001405058,60.00431,-114.597,5.69447645640602,-108.3059,1.03845275362319,-0.004247837,60.00351,-124.2514,5.3001619870986,-124.4633,1.0240431884058
299.233,-0.003115735,60.0038,-116.7399,9.20315678982535,-117.0737,1.01288492753623,-0.00305336,60.00421,-114.2762,5.62937555145146,-108.2257,1.03859072463768,-0.002525635,60.00424,-114.5512,5.69447645640602,-108.2601,1.03838376811594,-0.001292252,60.00341,-124.2227,5.30016258465613,-124.4232,1.02397420289855
299.267,-0.008019218,60.00357,-116.6933,9.20614457746841,-117.0383,1.01277913043478,-0.005772896,60.00404,-114.2189,5.6332047000948,-108.1799,1.03852173913043,-0.007247943,60.00404,-114.5053,5.69830680016442,-108.2143,1.0383147826087,-0.004290724,60.00323,-124.1769,5.3001619870986,-124.3831,1.0239052173913
299.3,-0.006372537,60.0033,-116.6466,9.20913834068675,-116.9991,1.01274608695652,-0.004933672,60.00385,-114.1501,5.64086419249654,-108.1398,1.03845275362319,-0.006197314,60.0038,-114.448,5.69830620260689,-108.1742,1.03824579710145,-0.007248726,60.00306,-124.131,5.30271535041836,-124.343,1.02383652173913
299.333,-0.002068304,60.00321,-116.5841,9.21228746886253,-116.9639,1.01270985507246,-0.003507938,60.00373,-114.0985,5.64086419249654,-108.0997,1.03838376811594,-0.003833757,60.00367,-114.4194,5.69830620260689,-108.1341,1.0381768115942,-0.001372495,60.00278,-124.0852,5.30271475286083,-124.3087,1.02383623188406
299.367,-0.003781314,60.00311,-116.5395,9.22039632452579,-116.9286,1.01267420289855,-0.006300607,60.00355,-114.0699,5.64086419249654,-108.0653,1.0383147826087,-0.003975229,60.00354,-114.3736,5.70213594880776,-108.0939,1.03810782608696,-0.002373853,60.00259,-124.0394,5.30271535041836,-124.28,1.02376724637681
299.4,0.0001811748,60.00307,-116.4929,9.22340801446999,-116.8933,1.01263855072464,-0.007797894,60.00328,-114.047,5.64086359493901,-108.0309,1.0383147826087,-0.007400494,60.00332,-114.3277,5.70213594880776,-108.0596,1.0381768115942,-0.007204232,60.0027,-123.9992,5.30526871373811,-124.2456,1.02376724637681
299.433,5.877472e-39,60.00308,-116.4445,9.22133448984571,-116.8505,1.01268,-0.003884649,60.00312,-114.0069,5.64086419249654,-107.9908,1.03838376811594,-0.005114861,60.00312,-114.2876,5.70213594880776,-108.0252,1.03824579710145,-0.002531209,60.0028,-123.9763,5.30782147950034,-124.2112,1.02383623188406
299.467,0.0001835776,60.00312,-116.4118,9.2190996246887,-116.8113,1.01264927536232,-0.003175735,60.00301,-113.9782,5.63703444629567,-107.9564,1.03838376811594,-0.00438055,60.00297,-114.259,5.70213594880776,-107.9908,1.03824579710145,5.877472e-39,60.00266,-123.9477,5.30782088194281,-124.1711,1.02383652173913
299.5,-0.001604171,60.00304,-116.3801,9.21942230575415,-116.784,1.01267623188406,-0.003930721,60.00288,-113.9553,5.63703444629567,-107.9335,1.03845275362319,-0.002338104,60.0029,-114.2246,5.70596569500863,-107.9679,1.03824579710145,-0.005276198,60.00219,-123.919,5.30526811618059,-124.1425,1.02376724637681
299.533,-0.007032542,60.00291,-116.3485,9.2197449868196,-116.7646,1.01269565217391,-0.008234968,60.00267,-113.9324,5.63703444629567,-107.9163,1.03845275362319,-0.01036644,60.00261,-114.2074,5.70596569500863,-107.9507,1.03824579710145,-0.0005181553,60.00197,-123.8961,5.30526751862306,-124.1253,1.02376753623188
299.567,-0.01617949,60.00241,-116.3168,9.22007364346034,-116.7451,1.01271507246377,-0.01442274,60.00222,-113.9152,5.63703444629567,-107.8991,1.03845275362319,-0.0122404,60.00219,-114.173,5.7059650974511,-107.9278,1.0383147826087,-0.0086689,60.00195,-123.8732,5.30782147950034,-124.1024,1.02383623188406
299.6,-0.013961,60.0019,-116.301,9.22023498399306,-116.7256,1.0127347826087,-0.01386325,60.00173,-113.9095,5.63320529765233,-107.8762,1.03852173913043,-0.01257101,60.00177,-114.1444,5.70596569500863,-107.9106,1.03838376811594,-0.01245975,60.00179,-123.856,5.30782147950034,-124.0795,1.0239052173913
299.633,-0.005319505,60.00165,-116.2693,9.22056961620908,-116.7062,1.01275449275362,-0.005548792,60.00147,-113.898,5.62937495389393,-107.8648,1.03859072463768,-0.004828766,60.00154,-114.1386,5.70213594880776,-107.8934,1.03838376811594,-0.009042425,60.00163,-123.8331,5.30526871373811,-124.0623,1.0239052173913
299.667,-0.002894006,60.00156,-116.2535,9.2207369323171,-116.6908,1.01283913043478,-0.003801989,60.00137,-113.8923,5.62937555145146,-107.8533,1.03865971014493,-0.005625081,60.00139,-114.1558,5.70213594880776,-107.8877,1.03845275362319,-0.001935961,60.00159,-123.8274,5.30526811618059,-124.0451,1.0239052173913
299.7,-0.00223041,60.00147,-116.2524,9.21818536166993,-116.6789,1.01278231884058,-0.00459672,60.00121,-113.898,5.62937495389393,-107.8418,1.03865971014493,-0.005467732,60.00119,-114.1501,5.70213594880776,-107.8762,1.03845275362319,-0.002457295,60.00156,-123.8216,5.30526871373811,-124.0279,1.02397420289855
299.733,-0.005240841,60.00134,-116.2672,9.21547245049003,-116.6665,1.01258782608696,-0.006737709,60.00102,-113.9152,5.62937555145146,-107.8361,1.03859072463768,-0.00691573,60.00097,-114.1558,5.69830680016442,-107.8648,1.03838376811594,-0.0025948,60.00112,-123.8045,5.30526811618059,-124.0164,1.02383623188406
299.767,-0.008157492,60.00107,-116.2831,9.21530513438202,-116.662,1.01238550724638,-0.005737937,60.00082,-113.9267,5.62937555145146,-107.8304,1.03845275362319,-0.004275647,60.00081,-114.1788,5.69830680016442,-107.859,1.0383147826087,-0.003236141,60.00076,-123.793,5.30782088194281,-124.0107,1.02369855072464
299.8,-0.006923281,60.00082,-116.2652,9.21038126034626,-116.6583,1.01245826086957,-0.004030867,60.00067,-113.9267,5.62937555145146,-107.8247,1.03852173913043,-0.003639855,60.00069,-114.1902,5.69830680016442,-107.8533,1.0383147826087,-0.01097997,60.00056,-123.7987,5.30782088194281,-124.005,1.02369855072464
299.833,3.49246e-09,60.00076,-116.2631,9.20528409462721,-116.6471,1.01260811594203,-0.0006008148,60.00061,-113.8923,5.62171605904972,-107.8132,1.03859072463768,-0.0009632099,60.00063,-114.1501,5.69447705396355,-107.8476,1.03845275362319,-0.003848076,60.00042,-123.793,5.30782088194281,-123.9935,1.02383652173913
299.867,0.0009556592,60.00078,-116.2293,9.20052156112418,-116.6281,1.01276608695652,5.877472e-39,60.00061,-113.8751,5.62171605904972,-107.8017,1.0387284057971,5.877472e-39,60.00063,-114.1157,5.69064730776268,-107.8361,1.03859072463768,5.877472e-39,60.00049,-123.7701,5.30526811618059,-123.9763,1.02397420289855
