Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m,P005.df,P005.f,P005.ip_a,P005.ip_m,P005.vp_a,P005.vp_m,P006.df,P006.f,P006.ip_a,P006.ip_m,P006.vp_a,P006.vp_m,P007.df,P007.f,P007.ip_a,P007.ip_m,P007.vp_a,P007.vp_m,P008.df,P008.f,P008.ip_a,P008.ip_m,P008.vp_a,P008.vp_m
22.2,0.01856488,59.99564,21.63516,5.59873937451709,25.82348,1.03969362318841,0.03944398,59.99794,-133.1322,0.0143444281265589,5.494939,1.00025484507431,5.877472e-39,59.996,-26.18592,2.33430428965013,0.7468176,1.02336575163399,0.02070108,59.99712,19.89652,9.17887802743788,16.98097,1.01966463768116,0.02685548,59.99678,-170.4776,1.78965611542936,13.8544,1.01694173913043,0.0271352,59.99752,11.28182,5.53504392486983,9.895252,1.03376434782609,5.877472e-39,59.996,-24.4278,2.13217531140647,0.8532319,1.02280941176471,5.877472e-39,59.996,-89.99999,0.746946910764078,97.381,1.03614550724638
22.233,0.01370749,59.99618,21.58933,5.59107988211535,25.7891,1.0398315942029,5.877472e-39,59.99812,-134.2437,0.0154478456747557,5.466296,1.00025484507431,5.877472e-39,59.996,-26.18592,2.33430428965013,0.6959873,1.02306745098039,0.005289721,59.99751,19.82456,9.16521786233382,16.95624,1.01969826086957,0.007349672,59.99725,-170.575,1.77944445482292,13.82575,1.01694173913043,0.01803081,59.9967,11.2417,5.53759728818959,9.866603,1.03376434782609,5.877472e-39,59.996,-24.55967,2.18369602004276,0.7904078,1.02226104575163,5.877472e-39,59.996,-89.99999,0.746946910764078,97.31041,1.03598086956522
22.267,-0.0009155273,59.99623,21.53776,5.59107988211535,25.73181,1.03990057971015,-0.050354,59.9968,-137.8247,0.0154478456747557,5.414726,1.00025484507431,5.877472e-39,59.996,-26.18592,2.33430428965013,0.6334774,1.0237308496732,-0.007425933,59.99739,19.77957,9.16461432922993,16.90678,1.01976608695652,-0.001118956,59.99723,-170.6323,1.77689109150316,13.77418,1.01707971014493,-0.002237954,59.99608,11.17869,5.53504452242736,9.815037,1.03376434782609,5.877472e-39,59.996,-24.55967,2.18369602004276,0.7477601,1.02313464052288,5.877472e-39,59.996,-89.99999,0.746946910764078,97.27007,1.03588753623188
22.3,0.001475033,59.99623,21.49765,5.59490962831622,25.68024,1.03996956521739,-0.02929688,59.99543,-139.3431,0.0143444281265589,5.357421,1.0003829382564,5.877472e-39,59.998,-26.18592,2.33430428965013,0.613506,1.02351973856209,-0.01274109,59.99706,19.75334,9.1715101431101,16.84902,1.01987884057971,-0.008366928,59.99703,-170.6839,1.77689109150316,13.72261,1.01721768115942,-0.006612148,59.99653,11.12138,5.53504392486983,9.757745,1.03390231884058,5.877472e-39,59.997,-24.4278,2.13217531140647,0.716874,1.02304810457516,5.877472e-39,59.996,-89.99999,0.746946910764078,97.22842,1.03597710144928
22.333,0.003814688,59.99637,21.48047,5.59490962831622,25.63441,1.04010753623188,0.0151825,59.99568,-137.9393,0.0143444281265589,5.317314,1.00057407206214,5.877472e-39,59.998,-27.4552,2.3314342987825,0.6064845,1.02332496732026,-0.0112915,59.99671,19.71684,9.176457919447,16.80753,1.02009884057971,-0.009206152,59.99676,-170.701,1.77433832574094,13.68251,1.01742434782609,-0.009333291,59.99682,11.07555,5.53504452242736,9.711913,1.03410927536232,5.877472e-39,59.997,-24.4278,2.13217531140647,0.7028448,1.02265803921569,5.877472e-39,59.996,-89.99999,0.746946910764078,97.17671,1.03604405797101
22.367,5.877472e-39,59.99636,21.46901,5.59490962831622,25.60003,1.04017623188406,0.02368927,59.99673,-136.9653,0.0143444281265589,5.277209,1.00063778333072,5.877472e-39,59.996,-26.18592,2.33430428965013,0.5240715,1.02377947712418,-0.005569467,59.99638,19.65792,9.18111886817017,16.76904,1.02017507246377,-0.00246685,59.99655,-170.7125,1.77433832574094,13.64813,1.01756231884058,-0.01294455,59.99658,11.03544,5.5324911591076,9.67753,1.03417826086957,5.877472e-39,59.996,-24.55967,2.18369602004276,0.6303219,1.02321581699346,5.877472e-39,59.996,-89.99999,0.746946910764078,97.1351,1.03613507246377
22.4,0.003026356,59.99641,21.43462,5.60256852316043,25.56564,1.04017623188406,0.004768367,59.99685,-138.0654,0.0143444281265589,5.242836,1.00063778333072,5.877472e-39,59.998,-26.18592,2.33430428965013,0.4823117,1.02382117647059,-1.396984e-08,59.99636,19.60938,9.1877338300119,16.73338,1.02020463768116,-0.001093545,59.99648,-170.7698,1.77433832574094,13.60802,1.01763130434783,-0.003051753,59.99712,11.0068,5.5324911591076,9.637424,1.03417797101449,5.877472e-39,59.997,-24.55967,2.18369602004276,0.5914991,1.02316679738562,5.877472e-39,59.996,-89.99999,0.746946910764078,97.09475,1.03604405797101
22.433,0.01930236,59.99692,21.4117,5.61022801556217,25.54846,1.04017623188406,0.02861023,59.99744,-142.8553,0.0121375930301652,5.219919,1.00063778333072,5.877472e-39,59.998,-26.18592,2.33430428965013,0.4343638,1.02343764705882,0.02085367,59.99683,19.59545,9.19298636068839,16.71414,1.02024289855072,0.01447041,59.99685,-170.8443,1.77433832574094,13.57937,1.01770028985507,0.008214321,59.99793,10.99533,5.5324911591076,9.60878,1.03424695652174,5.877472e-39,59.997,-24.4278,2.13217531140647,0.5435511,1.02278169934641,5.877472e-39,59.996,-89.99999,0.746946910764078,97.05313,1.03613565217391
22.467,0.01846314,59.99755,21.4117,5.61022801556217,25.537,1.04017623188406,0.0233841,59.9984,-146.7056,0.0110341754819684,5.20273,1.0007014945993,5.877472e-39,59.996,-26.18592,2.33430428965013,0.4076031,1.02363777777778,0.01795451,59.99748,19.56091,9.19435476742891,16.69756,1.02033188405797,0.01027426,59.9972,-170.8844,1.77689109150316,13.55645,1.01770028985507,0.01701355,59.99769,10.97815,5.5324911591076,9.591593,1.03424695652174,5.877472e-39,59.996,-24.55967,2.18369602004276,0.5017504,1.02282287581699,5.877472e-39,59.996,-89.99999,0.746946910764078,97.00268,1.0360231884058
22.5,0.01800537,59.99815,21.41744,5.61022741800464,25.51982,1.0402452173913,0.0004577637,59.99851,-145.3992,0.0121375930301652,5.179811,1.00076587651281,5.877472e-39,59.998,-26.18592,2.33430428965013,0.3925903,1.02348039215686,0.01571654,59.99799,19.54702,9.1996072981054,16.67833,1.02037043478261,0.01309711,59.99763,-170.9188,1.77944445482292,13.53927,1.01776898550725,0.01625063,59.9982,10.96669,5.52993839334538,9.574399,1.03424695652174,5.877472e-39,59.997,-24.4278,2.13217531140647,0.5038131,1.02296483660131,5.877472e-39,59.996,-89.99999,0.746946910764078,96.96107,1.03611623188406
22.533,0.01452128,59.99868,21.41744,5.61405716420551,25.51409,1.04017623188406,-0.001297002,59.99848,-143.6918,0.013241010578362,5.162628,1.0007014945993,5.877472e-39,59.999,-26.18592,2.33430428965013,0.3675645,1.02321830065359,0.01225789,59.99845,19.55555,9.20515263197091,16.66472,1.02031449275362,0.01358032,59.99804,-170.9245,1.78199722058515,13.52208,1.01783826086957,0.01383462,59.99843,10.96095,5.52738443246809,9.551489,1.03417797101449,5.877472e-39,59.998,-24.55967,2.18369602004276,0.4567121,1.02234980392157,5.877472e-39,59.996,-89.99999,0.746946910764078,96.91948,1.03621014492754
22.567,0.007298787,59.99898,21.39452,5.61788631284885,25.50263,1.04010753623188,-0.004959111,59.99837,-145.0211,0.013241010578362,5.145441,1.00057407206214,5.877472e-39,59.996,-26.18592,2.33430428965013,0.3299438,1.02354549019608,0.002187097,59.99858,19.5296,9.21206637257695,16.64565,1.02025594202899,0.009791061,59.99842,-170.9532,1.77944445482292,13.51062,1.01783797101449,0.006612155,59.99872,10.94377,5.52738443246809,9.534287,1.03410927536232,5.877472e-39,59.996,-24.4278,2.13217531140647,0.4302383,1.0231539869281,5.877472e-39,59.996,-89.99999,0.746946910764078,96.86902,1.03609971014493
22.6,0.001220702,59.99906,21.37733,5.61788631284885,25.49117,1.03996956521739,0.0008773827,59.99838,-146.9176,0.0143444255438944,5.122518,1.00051036079356,5.877472e-39,59.996,-26.18592,2.33430428965013,0.3019674,1.02337346405229,-0.0003560493,59.99859,19.51752,9.2137216069312,16.62938,1.02015014492754,0.006535845,59.99864,-170.9932,1.78199722058515,13.49916,1.01776927536232,0.001118984,59.99913,10.93231,5.52738443246809,9.517103,1.03404028985507,5.877472e-39,59.996,-24.4278,2.13217531140647,0.4110865,1.02271281045752,5.877472e-39,59.996,-89.99999,0.746946910764078,96.82742,1.0361947826087
22.633,5.877472e-39,59.99906,21.37733,5.62171605904972,25.47971,1.03976260869565,-0.0006103492,59.99837,-151.4153,0.0154478456747557,5.105336,1.0003829382564,5.877472e-39,59.999,-26.18592,2.33430428965013,0.2810807,1.02339555555556,-0.001093545,59.99853,19.49338,9.21703805121499,16.60498,1.0199915942029,0.004628494,59.99883,-171.0219,1.78710334966713,13.48197,1.01763130434783,-0.0002543139,59.99867,10.93804,5.52738443246809,9.494182,1.03390231884058,5.877472e-39,59.998,-24.4278,2.13217531140647,0.3951858,1.02278666666667,5.877472e-39,59.996,-89.99999,0.746946910764078,96.78824,1.03592492753623
22.667,0.002187097,59.99912,21.34295,5.62554580525059,25.46825,1.03955594202899,-0.001640317,59.99817,-154.9848,0.0154478456747557,5.082413,1.0003829382564,5.877472e-39,59.999,-27.39743,2.27972808750472,0.2601939,1.02341790849673,-0.003229785,59.99843,19.47781,9.22589385378901,16.58057,1.01983333333333,0.0009918166,59.99888,-171.0162,1.79220947874911,13.47052,1.01756231884058,-7.630326e-05,59.99813,10.9495,5.52227890094364,9.471272,1.03376434782609,0.01,59.998,-24.4278,2.13217531140647,0.3742854,1.02280823529412,5.877472e-39,59.996,-89.99999,0.746946910764078,96.73656,1.03599913043478
22.7,0.0003814709,59.99916,21.33722,5.62554580525059,25.46252,1.03948695652174,0.01888275,59.99848,-153.541,0.0143444281265589,5.070951,1.0003829382564,5.877472e-39,59.996,-26.09951,2.28266300429687,0.2176009,1.02369411764706,5.877472e-39,59.99843,19.47606,9.22949115011125,16.57509,1.01983072463768,0.001678469,59.99893,-170.999,1.79220947874911,13.46477,1.01756231884058,0.0007375027,59.99861,10.9495,5.52227890094364,9.454077,1.03376434782609,5.877472e-39,59.998,-24.4278,2.13217531140647,0.3316377,1.0230831372549,5.877472e-39,59.996,-89.99999,0.746946910764078,96.71518,1.03613855072464
22.733,0.001983644,59.99919,21.35441,5.62554580525059,25.45679,1.03948695652174,0.0189209,59.99932,-153.9649,0.0165512632229525,5.059487,1.00031922698782,5.877472e-39,59.998,-26.18592,2.33430428965013,0.2192538,1.02323150326797,0.00994364,59.99862,19.47781,9.22589385378901,16.56961,1.01982782608696,0.01111349,59.99921,-171.0047,1.79476224451134,13.47052,1.01756231884058,0.003128042,59.99873,10.93804,5.52227830338611,9.454077,1.03376434782609,5.877472e-39,59.997,-24.4278,2.13217531140647,0.3283319,1.02256810457516,5.877472e-39,59.997,-89.99999,0.746946910764078,96.69498,1.03609565217391
22.767,0.001881919,59.99924,21.36587,5.62554580525059,25.44532,1.03948695652174,-0.0138855,59.99909,-153.6899,0.0165512632229525,5.048028,1.00031922698782,5.877472e-39,59.999,-26.18592,2.33430428965013,0.172467,1.02322496732026,0.004170737,59.99879,19.46576,9.22755506371855,16.55866,1.01982260869565,0.0054423,59.99944,-170.999,1.79986837359332,13.46477,1.01749333333333,0.002314243,59.99905,10.9094,5.52227830338611,9.436891,1.03369536231884,5.877472e-39,59.998,-23.04704,2.13782254182099,0.2815178,1.02256,5.877472e-39,59.997,-89.99999,0.746946910764078,96.6534,1.03619275362319
22.8,0.002899171,59.99934,21.37733,5.62554580525059,25.4396,1.03955594202899,5.877472e-39,59.99881,-151.2033,0.0165512632229525,5.036568,1.00044664952498,5.877472e-39,59.999,-26.09951,2.28266300429687,0.1732866,1.02299359477124,0.01332601,59.99916,19.50016,9.22617470582746,16.55037,1.01986724637681,0.01124064,59.99976,-170.9474,1.80497450267531,13.46477,1.01749333333333,0.004603076,59.99947,10.89794,5.52227830338611,9.425428,1.03383333333333,5.877472e-39,59.998,-24.4278,2.13217531140647,0.2823647,1.02232862745098,0.01,59.997,-89.99999,0.746946910764078,96.63321,1.03615043478261
22.833,5.877472e-39,59.99937,21.37159,5.62171665660725,25.42814,1.03962463768116,0.03013611,59.99958,-149.3698,0.0154478456747557,5.030846,1.00051036079356,5.877472e-39,59.999,-26.09951,2.28266300429687,0.172467,1.02322496732026,0.00722249,59.99942,19.50016,9.22617470582746,16.54741,1.02001217391304,0.006154378,59.99998,-170.8672,1.80752726843754,13.46478,1.01763130434783,0.009892783,59.99976,10.88648,5.51972553762388,9.419707,1.03390231884058,0.01,59.998,-24.4278,2.13217531140647,0.2785945,1.02264941176471,0.01,59.997,-89.99999,0.746946910764078,96.61301,1.03610782608696
22.867,-0.004069009,59.99926,21.34869,5.61788631284885,25.41668,1.03969362318841,0.004425049,59.99993,-152.7102,0.0165512632229525,5.030846,1.00051036079356,5.877472e-39,60,-26.09951,2.28266300429687,0.1753903,1.02313529411765,0.0004323351,59.99952,19.47956,9.22229655746677,16.54194,1.02000956521739,-0.001271566,60,-170.8328,1.81008003419976,13.46478,1.01763130434783,0.008697506,60.00002,10.87501,5.51972553762388,9.419707,1.03390231884058,0.01,59.999,-24.4278,2.13217531140647,0.2844548,1.02247045751634,5.877472e-39,59.997,-89.99999,0.746946910764078,96.59282,1.03606579710145
22.9,-0.003051753,59.99916,21.32577,5.61788631284885,25.40521,1.03948695652174,-0.01194,59.99973,-155.6494,0.0165512632229525,5.019384,1.00025484507431,5.877472e-39,59.999,-27.39743,2.27972808750472,0.1757455,1.02229986928105,-0.005925496,59.99936,19.4572,9.22201570542833,16.52581,1.01980666666667,-0.004526775,59.99984,-170.8729,1.81518616328175,13.45905,1.01749333333333,-0.002161661,59.99916,10.88647,5.51717217430413,9.408243,1.03362666666667,5.877472e-39,59.998,-24.4278,2.13217531140647,0.2589509,1.02160496732026,5.877472e-39,59.997,-89.99999,0.746946910764078,96.56251,1.03600260869565
22.933,-0.006179806,59.99902,21.29712,5.62171546149219,25.37657,1.03921130434783,-0.05496978,59.99817,-153.4894,0.0143444281265589,4.990736,1.00006371126858,5.877472e-39,60,-26.09951,2.28266300429687,0.1481925,1.02273333333333,-0.003534952,59.99925,19.43137,9.22893542160964,16.49338,1.01949884057971,-0.003280639,59.99975,-170.9531,1.82029229236373,13.43613,1.01721768115942,-0.001576741,59.99823,10.87502,5.51461881098437,9.373861,1.03335072463768,5.877472e-39,59.999,-24.4278,2.13217531140647,0.2572706,1.02206758169935,5.877472e-39,59.998,-89.99999,0.746946910764078,96.5423,1.03596057971014
22.967,-0.01637776,59.99851,21.26274,5.62937495389393,25.34793,1.03900434782609,-0.026474,59.99688,-152.4581,0.013241010578362,4.950631,0.99987190681791,5.877472e-39,60,-27.39743,2.27972808750472,0.1222788,1.02270431372549,-0.02601625,59.99855,19.39527,9.23391307582298,16.45531,1.01928666666667,-0.02265931,59.99916,-170.9818,1.82795118720794,13.40749,1.01701072463768,-0.01213074,59.99786,10.82918,5.51717277186165,9.333756,1.03321275362319,5.877472e-39,60,-24.4278,2.13217531140647,0.2162758,1.02188117647059,0.01,59.998,-89.99999,0.746946910764078,96.52095,1.03610144927536
23,-0.01246133,59.99807,21.23409,5.6332047000948,25.31928,1.03893536231884,0.008354187,59.99702,-153.6441,0.0143444281265589,4.921987,0.999808195549332,5.877472e-39,60,-26.09951,2.28266300429687,0.1315132,1.02303986928105,-0.01612346,59.99793,19.36091,9.23529940928935,16.42805,1.0191768115942,-0.01869201,59.99849,-170.9703,1.8305045505277,13.37884,1.01687275362319,-0.02220154,59.99775,10.80052,5.51717217430413,9.305109,1.03314376811594,5.877472e-39,59.999,-24.4278,2.13217531140647,0.2347037,1.02255241830065,0.01,59.998,-89.99999,0.746946910764078,96.45023,1.03595594202899
23.033,-0.01029968,59.99768,21.20544,5.62937495389393,25.29063,1.03872869565217,0.02029419,59.99781,-155.1395,0.0154478456747557,4.893338,0.999617061743596,5.877472e-39,60,-27.39743,2.27972808750472,-0.1197148,1.02272366013072,-0.002670293,59.99771,19.33688,9.23862780472372,16.4064,1.01897217391304,-0.01195272,59.99802,-170.999,1.83305731628992,13.35592,1.01673507246377,-0.01449586,59.99763,10.78906,5.51717217430413,9.282187,1.03293710144928,5.877472e-39,59.999,-24.4278,2.13217531140647,-0.02590899,1.02189346405229,0.01,59.998,-89.99999,0.746946910764078,96.36826,1.03597449275362
23.067,-0.004603062,59.99753,21.17106,5.62937495389393,25.25625,1.0387284057971,-0.003547668,59.99775,-155.7239,0.0143444281265589,4.864678,0.999553350475018,5.877472e-39,60,-27.39743,2.27972808750472,-0.1348232,1.02256875816993,-0.01073201,59.99744,19.31287,9.24195620015808,16.37632,1.01891043478261,-0.006027231,59.99778,-171.0563,1.83816344537191,13.32727,1.01659710144928,-0.00470479,59.9973,10.76042,5.5146194085419,9.253538,1.03286811594203,5.877472e-39,59.999,-24.4278,2.13217531140647,-0.04682303,1.02191764705882,5.877472e-39,59.998,-89.99999,0.746946910764078,96.3065,1.03603565217391
23.1,-0.004882808,59.99736,21.13669,5.6332047000948,25.21614,1.0387284057971,-0.01831055,59.9971,-152.6299,0.0143444281265589,4.830311,0.999617061743596,5.877472e-39,60,-27.39743,2.27972808750472,-0.1593436,1.02291503267974,-0.0004832167,59.99732,19.27855,9.24334850919975,16.33515,1.01894173913043,-0.007985439,59.99756,-171.0276,1.84326957445389,13.28144,1.01652811594203,-0.006128959,59.99723,10.72031,5.51717277186165,9.213432,1.03293710144928,5.877472e-39,60,-24.4278,2.13217531140647,-0.05124899,1.02247019607843,5.877472e-39,59.999,-89.99999,0.746946910764078,96.25597,1.0359347826087
23.133,-0.006739302,59.99717,21.09658,5.63703444629567,25.17603,1.0387284057971,-0.007934575,59.99681,-148.6708,0.0154478456747557,4.784467,0.999617061743596,5.877472e-39,60,-27.39743,2.27972808750472,-0.1592753,1.02207947712418,-0.003000917,59.99727,19.24259,9.24835006571422,16.28862,1.01887420289855,-0.01083374,59.99723,-170.9933,1.84582234021612,13.2356,1.01645913043478,5.877472e-39,59.99658,10.6802,5.51717277186165,9.173326,1.03286811594203,5.877472e-39,59.999,-24.4278,2.13217531140647,-0.05108507,1.02163464052288,0.01,59.999,-89.99999,0.746946910764078,96.25597,1.0359347826087
23.167,-0.01296999,59.99678,21.02783,5.64086299738149,25.11875,1.03859043478261,-0.03620147,59.99583,-142.9928,0.0154478456747557,4.727175,0.999553350475018,5.877472e-39,59.999,-26.09951,2.28266300429687,-0.2248861,1.02308091503268,-0.02031961,59.99676,19.20667,9.2533516222287,16.23124,1.0187052173913,-0.02034503,59.99665,-171.0334,1.8509284692981,13.1783,1.01632144927536,-0.005544028,59.99553,10.6401,5.51717217430413,9.116035,1.03273014492754,5.877472e-39,59.998,-24.4278,2.13217531140647,-0.1110405,1.02245411764706,0.01,59.999,-89.99999,0.746946910764078,96.23464,1.03607768115942
23.2,-0.01714068,59.99623,20.95906,5.64086359493901,25.06145,1.03838376811594,-0.02117157,59.99494,-137.5096,0.013241010578362,4.664144,0.999489639206439,5.877472e-39,60,-26.09951,2.28266300429687,-0.2666322,1.0231322875817,-0.02179462,59.996,19.15721,9.26362961172081,16.16835,1.01853565217391,-0.01993816,59.99596,-171.0907,1.85348123506033,13.11527,1.01611449275362,-0.02126056,59.99571,10.59427,5.51972553762388,9.053007,1.03266144927536,5.877472e-39,59.999,-24.4278,2.13217531140647,-0.1557236,1.0225937254902,5.877472e-39,59.999,-89.99999,0.746946910764078,96.23464,1.03607768115942
23.233,-0.01584372,59.99567,20.89605,5.64086299738149,24.99842,1.0381768115942,5.877472e-39,59.9948,-131.1268,0.0121375930301652,4.606854,0.99936154602435,5.877472e-39,60,-27.39743,2.27972808750472,-0.2673562,1.02252797385621,-0.01513165,59.99542,19.0888,9.26645008325586,16.10545,1.01836724637681,-0.01803081,59.99535,-171.1537,1.85858736414231,13.05226,1.01597652173913,-0.02014162,59.99567,10.53698,5.51972494006635,8.995714,1.03252347826087,5.877472e-39,59.999,-24.4278,2.13217531140647,-0.1534833,1.02189960784314,5.877472e-39,59.999,-89.99999,0.746946910764078,96.23464,1.03607768115942
23.267,-0.01157127,59.99525,20.83302,5.64086359493901,24.94113,1.03810782608696,0.01735688,59.99522,-132.2155,0.0121375930301652,4.549564,0.99936154602435,5.877472e-39,59.999,-26.09951,2.28266300429687,-0.3105503,1.02304261437908,-0.007756557,59.9951,19.01007,9.26735837069935,16.0507,1.01825130434783,-0.0108083,59.99494,-171.1651,1.86114012990454,12.98923,1.01583855072464,-0.01340233,59.99526,10.47967,5.51972553762388,8.93841,1.03245449275362,5.877472e-39,59.998,-24.4278,2.13217531140647,-0.2018,1.02236130718954,5.877472e-39,59.999,-89.99999,0.77028930050422,96.21333,1.03622057971014
23.3,-0.003484078,59.99508,20.74708,5.64086359493901,24.8781,1.03803913043478,-0.005226145,59.99514,-134.6448,0.0121375930301652,4.480807,0.999170412218614,5.877472e-39,59.999,-27.39743,2.27972808750472,-0.3120119,1.02266993464052,-0.006586723,59.99488,18.94173,9.27020872011082,15.98227,1.01808347826087,-0.00623066,59.99467,-171.211,1.86114012990454,12.92048,1.01563188405797,-0.004679365,59.99461,10.42237,5.51972553762388,8.875394,1.03224782608696,5.877472e-39,59.998,-24.4278,2.13217531140647,-0.19818,1.02204,5.877472e-39,59.999,-89.99999,0.77028930050422,96.21223,1.0364031884058
