Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m,P005.df,P005.f,P005.ip_a,P005.ip_m,P005.vp_a,P005.vp_m,P006.df,P006.f,P006.ip_a,P006.ip_m,P006.vp_a,P006.vp_m,P007.df,P007.f,P007.ip_a,P007.ip_m,P007.vp_a,P007.vp_m,P008.df,P008.f,P008.ip_a,P008.ip_m,P008.vp_a,P008.vp_m,P009.df,P009.f,P009.ip_a,P009.ip_m,P009.vp_a,P009.vp_m
269.533,5.877472e-39,60.001,-73.43819,1.93441582969659,-68.41234,1.069378,5.877472e-39,60,-68.79889,5.04326169984632,-70.05103,1.0584584,5.877472e-39,60,96.31877,1.83062226936083,-71.83664,1.02528,5.877472e-39,60,-76.45198,2.58676332150368,-72.62123,1.052824,5.877472e-39,60,94.81618,1.30427755936955,-70.61369,1.0576182,5.877472e-39,60.001,-54.38043,5.21431903760182,-63.8694,1.0692082,5.877472e-39,60.001,-77.05969,3.80257118972423,-68.6295,1.0688692,5.877472e-39,60,116.2693,8.74981578702756,-70.33295,1.01821782608696,5.877472e-39,60,120.7937,8.54783528017913,-70.17816,1.0520096
269.567,5.877472e-39,60.001,-73.2782,1.93313324607359,-68.40138,1.0693478,0.02,60.001,-68.80855,5.03777629493874,-70.03999,1.0584224,0.01,60.001,96.24856,1.82974824188232,-71.82747,1.02528652173913,0.01,60.001,-76.41724,2.59208591363534,-72.60942,1.052846,0.01,60.001,94.81618,1.30427755936955,-70.60266,1.0575802,0.01,60.001,-54.3864,5.21984254762716,-63.85807,1.069263,0.01,60.001,-76.95531,3.80625526179193,-68.61853,1.0688382,0.01,60.001,116.2526,8.74998310313557,-70.32532,1.01819304347826,0.01,60.001,120.8192,8.54048878667883,-70.16707,1.051973
269.6,5.877472e-39,60.001,-73.2782,1.93313324607359,-68.38675,1.0693074,0.01,60.001,-68.79889,5.04326169984632,-70.02464,1.0584422,5.877472e-39,60.001,96.27,1.83130627354525,-71.81223,1.02522913043478,0.01,60.001,-76.45198,2.58676332150368,-72.59477,1.0527858,0.01,60.001,94.73855,1.30920091379007,-70.58728,1.0575972,5.877472e-39,60.001,-54.32578,5.22038814363154,-63.84728,1.0691802,5.877472e-39,60.001,-76.87537,3.80464012441387,-68.6039,1.0687968,5.877472e-39,60.001,116.2682,8.74727019195568,-70.31006,1.01814391304348,5.877472e-39,60.001,120.8192,8.54048878667883,-70.15598,1.0519366
269.633,5.877472e-39,60.001,-73.118,1.93186625090785,-68.37158,1.0693356,5.877472e-39,60.001,-68.80855,5.03777629493874,-70.00928,1.0584622,5.877472e-39,60.001,96.27,1.83130627354525,-71.79607,1.02525043478261,5.877472e-39,60.001,-76.41724,2.59208591363534,-72.5793,1.0527932,5.877472e-39,60.001,94.81618,1.30427755936955,-70.57191,1.0576144,0.01,60.001,-54.32578,5.22038814363154,-63.82858,1.069226,5.877472e-39,60.001,-76.85114,3.80995145821528,-68.58928,1.0687554,5.877472e-39,60.001,116.2817,8.73946210691516,-70.29791,1.0181747826087,0.01,60.001,120.7947,8.53673629860423,-70.13986,1.0520236
269.667,5.877472e-39,60.001,-73.118,1.93186625090785,-68.34964,1.0692754,5.877472e-39,60.001,-68.80855,5.03777629493874,-69.99026,1.0584704,5.877472e-39,60.001,96.27,1.83130627354525,-71.7751,1.02529391304348,5.877472e-39,60.001,-76.29948,2.59052360380691,-72.55934,1.0528528,0.01,60.001,94.88517,1.30762647960599,-70.55217,1.0576868,0.01,60.001,-54.31975,5.21486549963161,-63.81013,1.0692032,5.877472e-39,60.001,-76.95531,3.80625526179193,-68.57045,1.0687724,5.877472e-39,60.001,116.2995,8.74184436959589,-70.27813,1.01818086956522,0.01,60.001,120.8195,8.53678912615386,-70.12071,1.0520308
269.7,0.01,60.002,-73.118,1.93186625090785,-68.32716,1.0692834,0.01,60.002,-68.75577,5.03144391718627,-69.96753,1.0584666,0.01,60.002,96.29736,1.82906344095453,-71.75285,1.02525173913043,0.01,60.002,-76.45198,2.58676332150368,-72.53574,1.0528976,0.01,60.002,94.81618,1.30427755936955,-70.53012,1.057611,0.01,60.002,-54.31975,5.21486549963161,-63.78777,1.0692444,0.02,60.002,-76.77122,3.80834584711666,-68.5443,1.0687686,0.02,60.002,116.2995,8.74184436959589,-70.25453,1.0181752173913,0.02,60.002,120.8444,8.53684281972889,-70.09416,1.052014
269.733,-0.01,60.002,-73.04369,1.94267771204869,-68.30415,1.0693602,5.877472e-39,60.002,-68.74615,5.03693018811925,-69.94785,1.0585426,-0.01,60.002,96.29736,1.82906344095453,-71.73189,1.02529608695652,-0.01,60.002,-76.33401,2.58519668154823,-72.51292,1.052875,-0.01,60.002,94.81618,1.30427755936955,-70.51039,1.0576836,5.877472e-39,60.002,-54.26517,5.22093980181375,-63.7654,1.069286,5.877472e-39,60.002,-76.77122,3.80834584711666,-68.52492,1.068854,5.877472e-39,60.002,116.3172,8.74422663227662,-70.23024,1.01823739130435,5.877472e-39,60.002,120.8199,8.53308946562889,-70.07436,1.0520894
269.767,5.877472e-39,60.002,-73.08073,1.93727111545287,-68.28168,1.0693688,5.877472e-39,60.002,-68.74615,5.03693018811925,-69.9245,1.0586072,5.877472e-39,60.002,96.34619,1.8283798351418,-71.7092,1.02529304347826,5.877472e-39,60.002,-76.33401,2.58519668154823,-72.48932,1.0529202,5.877472e-39,60.002,94.96345,1.30270745531249,-70.48767,1.057676,5.877472e-39,60.002,-54.25908,5.21541715781382,-63.74303,1.0693278,5.877472e-39,60.002,-76.77122,3.80834584711666,-68.50243,1.0688608,5.877472e-39,60.002,116.3318,8.73896812602484,-70.20978,1.01831173913043,5.877472e-39,60.002,120.8696,8.53319858482977,-70.0515,1.052085
269.8,5.877472e-39,60.002,-73.08073,1.93727111545287,-68.25867,1.0694458,5.877472e-39,60.002,-68.68375,5.03608927745217,-69.90115,1.0586718,5.877472e-39,60.002,96.34619,1.8283798351418,-71.68561,1.02536826086957,5.877472e-39,60.002,-76.33401,2.58519668154823,-72.4657,1.0529654,5.877472e-39,60.002,94.8944,1.29935593699985,-70.46426,1.0577366,0.01,60.002,-54.26517,5.22093980181375,-63.71721,1.0692964,5.877472e-39,60.002,-76.69124,3.80674889627209,-68.47939,1.0689362,5.877472e-39,60.002,116.3506,8.74389996749431,-70.18167,1.01836217391304,0.01,60.002,120.8944,8.53325487648101,-70.028,1.0521488
269.833,5.877472e-39,60.002,-73.04369,1.94267771204869,-68.23201,1.069513,0.01,60.002,-68.62133,5.03525442896292,-69.87411,1.058725,0.01,60.002,96.39507,1.82769782281581,-71.66029,1.02539652173913,0.01,60.002,-76.33401,2.58519668154823,-72.43762,1.0530634,0.01,60.002,95.04232,1.2977901630698,-70.43718,1.0577846,5.877472e-39,60.002,-54.20458,5.22149752217379,-63.69091,1.0694028,5.877472e-39,60.002,-76.69124,3.80674889627209,-68.4527,1.0690016,0.01,60.002,116.383,8.74102770764012,-70.15739,1.0184247826087,0.02,60.002,120.8944,8.53325487648101,-70.00015,1.0522686
269.867,0.01,60.002,-73.04369,1.94267771204869,-68.20589,1.0695124,0.01,60.002,-68.6933,5.0306030065192,-69.84342,1.0587662,0.01,60.002,96.44397,1.82701700560488,-71.63062,1.02540913043478,0.01,60.003,-76.2159,2.58364129992304,-72.40588,1.0531468,5.877472e-39,60.002,94.97321,1.29443691270635,-70.41011,1.0578328,0.01,60.002,-54.20458,5.22149752217379,-63.66486,1.0694406,0.01,60.002,-76.6591,3.79452234962146,-68.42292,1.0689888,0.01,60.002,116.4174,8.74325460536341,-70.12099,1.01851913043478,5.877472e-39,60.002,120.9192,8.53331376620847,-69.9736,1.0522526
269.9,5.877472e-39,60.002,-73.04369,1.94267771204869,-68.17609,1.069502,5.877472e-39,60.002,-68.62133,5.03525442896292,-69.81641,1.0588198,5.877472e-39,60.002,96.42262,1.82545698208352,-71.6053,1.02543782608696,-0.01,60.002,-76.2159,2.58364129992304,-72.37862,1.0531778,5.877472e-39,60.002,95.12179,1.29287546890333,-70.38304,1.0578814,5.877472e-39,60.002,-54.14398,5.22206043868625,-63.63512,1.0694744,5.877472e-39,60.002,-76.5549,3.79825491911177,-68.39676,1.0689864,5.877472e-39,60.003,116.4331,8.74054966161723,-70.09358,1.01850217391304,5.877472e-39,60.002,120.9192,8.53331376620847,-69.9427,1.0522934
269.933,5.877472e-39,60.002,-73.00685,1.94808517466992,-68.14944,1.06957,5.877472e-39,60.002,-68.56828,5.02893677364232,-69.78633,1.0587938,5.877472e-39,60.002,96.49292,1.826337383509,-71.57782,1.02545869565217,5.877472e-39,60.002,-76.09765,2.58209717662809,-72.34848,1.0531272,5.877472e-39,60.002,94.90376,1.2910845283683,-70.35297,1.05785,5.877472e-39,60.002,-54.02286,5.22320532427005,-63.6093,1.0694438,5.877472e-39,60.002,-76.5788,3.79293579108172,-68.36642,1.0690424,5.877472e-39,60.002,116.4508,8.74293989173167,-70.06549,1.01855347826087,5.877472e-39,60.002,120.9437,8.5370740485117,-69.91551,1.052346
269.967,5.877472e-39,60.002,-73.00685,1.94808517466992,-68.12331,1.06957,5.877472e-39,60.002,-68.56828,5.02893677364232,-69.75995,1.0587798,5.877472e-39,60.002,96.42262,1.82545698208352,-71.55077,1.02544086956522,5.877472e-39,60.002,-76.09765,2.58209717662809,-72.32121,1.0531588,5.877472e-39,60.002,95.20187,1.28796337281306,-70.32657,1.0578312,5.877472e-39,60.002,-54.1502,5.22758221666078,-63.58348,1.0694136,5.877472e-39,60.002,-76.5549,3.79825491911177,-68.34082,1.0689722,5.877472e-39,60.002,116.4852,8.74517077317182,-70.03427,1.0185252173913,5.877472e-39,60.002,120.9681,8.54083433081493,-69.88527,1.052319
270,5.877472e-39,60.002,-72.81148,1.95225508698915,-68.09352,1.0695604,-0.01,60.002,-68.50575,5.02811318348332,-69.73294,1.058834,-0.01,60.002,96.4716,1.82477656324427,-71.52545,1.02547043478261,5.877472e-39,60.002,-76.13187,2.57676505821699,-72.29395,1.0531906,5.877472e-39,60.002,94.91322,1.28281398576216,-70.2995,1.0578804,5.877472e-39,60.002,-54.02286,5.22320532427005,-63.55744,1.0694524,5.877472e-39,60.002,-76.4984,3.79135616074522,-68.31415,1.069039,5.877472e-39,60.002,116.5207,8.74995521711757,-70.00685,1.01850913043478,5.877472e-39,60.002,120.9929,8.54089841669481,-69.85808,1.052372
270.033,5.877472e-39,60.002,-72.97021,1.95349350331656,-68.07104,1.0695704,5.877472e-39,60.002,-68.50575,5.02811318348332,-69.70288,1.0588088,5.877472e-39,60.002,96.49931,1.82253691762704,-71.49797,1.02549217391304,5.877472e-39,60.002,-75.97925,2.58056344563799,-72.26302,1.0532082,5.877472e-39,60.002,95.21329,1.27969456225773,-70.2731,1.0578622,5.877472e-39,60.002,-54.01651,5.21768527834633,-63.53139,1.0694914,5.877472e-39,60.002,-76.4984,3.79135616074522,-68.28799,1.0690374,0.01,60.003,116.554,8.74964847091955,-69.97429,1.01861739130435,5.877472e-39,60.002,121.0182,8.53726370807513,-69.83154,1.0523574
270.067,-0.02,60.002,-72.97021,1.95349350331656,-68.05173,1.0696586,-0.02,60.002,-68.4964,5.0336020524925,-69.68323,1.0588868,-0.01,60.002,96.52707,1.82029767038149,-71.47964,1.02550695652174,-0.02,60.002,-76.09765,2.58209717662809,-72.24309,1.0532696,-0.02,60.002,95.14365,1.27633611574185,-70.25706,1.0579488,-0.01,60.002,-53.96231,5.22378642731599,-63.50924,1.069466,-0.02,60.002,-76.52226,3.78603443463897,-68.26865,1.0691242,-0.03,60.002,116.5894,8.75444088229901,-69.9507,1.01861347826087,-0.02,60.002,121.0425,8.54103005255619,-69.81175,1.0524346
270.1,5.877472e-39,60.002,-72.97021,1.95349350331656,-68.02925,1.069669,5.877472e-39,60.002,-68.4432,5.02729478947674,-69.65685,1.0588736,5.877472e-39,60.002,96.57623,1.81962043851573,-71.45651,1.0255447826087,5.877472e-39,60.002,-75.97925,2.58056344563799,-72.22029,1.0532496,5.877472e-39,60.002,95.14365,1.27633611574185,-70.23067,1.0579308,5.877472e-39,60.002,-53.96231,5.22378642731599,-63.4869,1.0695096,5.877472e-39,60.002,-76.5788,3.79293579108172,-68.24615,1.0691332,5.877472e-39,60.002,116.6247,8.75923727739533,-69.92711,1.01861,5.877472e-39,60.002,121.0917,8.54486654509495,-69.78522,1.0524204
270.133,5.877472e-39,60.002,-72.81148,1.95225508698915,-68.0068,1.0696796,5.877472e-39,60.002,-68.38062,5.0264833236734,-69.63782,1.0588838,5.877472e-39,60.002,96.57623,1.81962043851573,-71.43645,1.02551260869565,5.877472e-39,60.002,-75.97925,2.58056344563799,-72.20116,1.0532438,5.877472e-39,60.002,95.14365,1.27633611574185,-70.21162,1.0579374,5.877472e-39,60.002,-53.96231,5.22378642731599,-63.46477,1.0694844,5.877472e-39,60.002,-76.52226,3.78603443463897,-68.22734,1.069152,5.877472e-39,60.002,116.66,8.76403367249165,-69.90352,1.01860652173913,5.877472e-39,60.002,121.116,8.54863721970303,-69.76671,1.0523618
270.167,-0.01,60.001,-72.93378,1.95890183196319,-67.99216,1.0696412,-0.01,60.001,-68.38985,5.0209927226134,-69.62309,1.0588378,-0.02,60.001,96.62543,1.81894440176502,-71.42293,1.02550434782609,-0.01,60.001,-75.86072,2.57904183900354,-72.1857,1.053253,-0.02,60.001,95.07365,1.27297940127678,-70.19691,1.0578886,-0.01,60.002,-53.96872,5.22930560721431,-63.44632,1.0694636,-0.01,60.001,-76.52226,3.78603443463897,-68.21271,1.0691126,-0.01,60.002,116.6933,8.7637388774442,-69.88823,1.01855913043478,-0.01,60.001,121.1656,8.54878531004708,-69.75191,1.052315
270.2,5.877472e-39,60.001,-72.97021,1.95349350331656,-67.97387,1.0695934,5.877472e-39,60.001,-68.38062,5.0264833236734,-69.60837,1.0587916,5.877472e-39,60.001,96.62543,1.81894440176502,-71.40767,1.02544913043478,-0.01,60.001,-75.94539,2.58589989417611,-72.16736,1.0531802,5.877472e-39,60.001,95.07365,1.27297940127678,-70.18221,1.0578398,5.877472e-39,60.001,-53.9559,5.21826638139227,-63.43156,1.069447,5.877472e-39,60.001,-76.52226,3.78603443463897,-68.19441,1.0690634,5.877472e-39,60.001,116.7266,8.76344408239675,-69.87296,1.01851217391304,5.877472e-39,60.001,121.1656,8.54878531004708,-69.73276,1.0523248
270.233,-0.01,60.001,-72.93378,1.95890183196319,-67.96288,1.0695646,-0.02,60.001,-68.38985,5.0209927226134,-69.59734,1.058757,-0.01,60.001,96.64668,1.8205068155165,-71.39632,1.02544869565217,-0.01,60.001,-75.94539,2.58589989417611,-72.15636,1.0531368,-0.01,60.001,95.00328,1.26962528488793,-70.17117,1.0578032,-0.02,60.001,-53.90179,5.22437272651435,-63.42072,1.0693658,5.877472e-39,60.001,-76.52226,3.78603443463897,-68.18343,1.0690338,5.877472e-39,60.001,116.7452,8.76839584245051,-69.85767,1.0184647826087,-0.01,60.001,121.2147,8.55263739104311,-69.72165,1.0522896
270.267,-0.01,60.001,-72.97021,1.95349350331656,-67.95555,1.0695456,5.877472e-39,60.001,-68.3714,5.03197392473339,-69.58629,1.0587226,5.877472e-39,60.001,96.67465,1.81826995850107,-71.38542,1.02540956521739,5.877472e-39,60.001,-75.97925,2.58056344563799,-72.14902,1.0531076,5.877472e-39,60.001,95.00328,1.26962528488793,-70.16014,1.0577668,5.877472e-39,60.001,-53.84779,5.23048340176345,-63.40965,1.0693536,-0.01,60.001,-76.52226,3.78603443463897,-68.17245,1.0690044,-0.01,60.001,116.7628,8.77080200743239,-69.85002,1.01844130434783,-0.01,60.001,121.2152,8.54893859654355,-69.71426,1.0522664
270.3,0.01,60.001,-72.93378,1.95890183196319,-67.94406,1.0695854,5.877472e-39,60.001,-68.30887,5.03116852110787,-69.57524,1.0586882,5.877472e-39,60.001,96.67465,1.81826995850107,-71.37363,1.02544826086957,5.877472e-39,60.001,-75.82709,2.58438001959246,-72.13802,1.053064,5.877472e-39,60.001,95.07365,1.27297940127678,-70.15213,1.0578102,5.877472e-39,60.001,-53.84779,5.23048340176345,-63.39857,1.0693414,5.877472e-39,60.001,-76.52226,3.78603443463897,-68.16095,1.0690434,-0.01,60.001,116.7961,8.77051517981866,-69.83856,1.01840565217391,5.877472e-39,60.001,121.2648,8.54909881124325,-69.70314,1.0522316
270.333,5.877472e-39,60.001,-72.93378,1.95890183196319,-67.93309,1.0695568,-0.01,60.001,-68.31801,5.02567705402247,-69.56789,1.0586652,-0.01,60.001,96.64668,1.8205068155165,-71.36753,1.02538565217391,5.877472e-39,60.001,-75.97925,2.58056344563799,-72.13068,1.0530352,-0.01,60.001,95.00328,1.26962528488793,-70.14175,1.0577058,-0.01,60.001,-53.78078,5.22556351144456,-63.3912,1.0693332,5.877472e-39,60.001,-76.60275,3.78761666305168,-68.15416,1.0689554,-0.01,60.001,116.7961,8.77051517981866,-69.83157,1.01831434782609,5.877472e-39,60.001,121.289,8.55288074418158,-69.69637,1.0521402
270.367,5.877472e-39,60.001,-72.93378,1.95890183196319,-67.92993,1.0694788,5.877472e-39,60.001,-68.38062,5.0264833236734,-69.56052,1.0586424,5.877472e-39,60.001,96.67465,1.81826995850107,-71.36098,1.02536217391304,5.877472e-39,60.001,-75.86072,2.57904183900354,-72.12334,1.0530062,5.877472e-39,60.001,95.00328,1.26962528488793,-70.13742,1.0577616,5.877472e-39,60.001,-53.84779,5.23048340176345,-63.38382,1.069325,-0.01,60.001,-76.52226,3.78603443463897,-68.14684,1.068936,-0.01,60.001,116.8294,8.77023233592178,-69.82393,1.01829086956522,5.877472e-39,60.001,121.2884,8.55657953868114,-69.68896,1.052117
270.4,5.877472e-39,60,-72.93378,1.95890183196319,-67.92262,1.0694598,-0.01,60,-68.30887,5.03116852110787,-69.55377,1.0585514,5.877472e-39,60.001,96.67465,1.81826995850107,-71.35661,1.02534652173913,-0.01,60,-75.94539,2.58589989417611,-72.116,1.0529772,5.877472e-39,60.001,94.85213,1.27119365689418,-70.13072,1.0576694,5.877472e-39,60.001,-53.78735,5.23108095929206,-63.37666,1.069248,5.877472e-39,60,-76.4984,3.79135616074522,-68.14317,1.0689262,-0.01,60,116.847,8.77263850090365,-69.82011,1.01827913043478,5.877472e-39,60.001,121.3138,8.55296474864574,-69.68526,1.0521054
270.433,5.877472e-39,60,-72.97021,1.95349350331656,-67.92262,1.0694598,5.877472e-39,60,-68.31801,5.02567705402247,-69.55009,1.05854,-0.01,60,96.67465,1.81826995850107,-71.35226,1.02533086956522,5.877472e-39,60,-75.82709,2.58438001959246,-72.116,1.0529772,-0.01,60,94.92282,1.27454344315602,-70.12703,1.0576574,5.877472e-39,60,-53.72693,5.2316845789985,-63.37666,1.069248,5.877472e-39,60,-76.60275,3.78761666305168,-68.13951,1.0689164,-0.01,60,116.847,8.77263850090365,-69.81696,1.01819913043478,5.877472e-39,60,121.338,8.55674927966028,-69.68156,1.0520938
270.467,5.877472e-39,60,-72.97021,1.95349350331656,-67.92262,1.0694598,-0.01,60,-68.30887,5.03116852110787,-69.5544,1.0584834,-0.01,60,96.72392,1.81759671035216,-71.35269,1.02529173913043,-0.01,60,-75.97925,2.58056344563799,-72.11678,1.0529098,-0.01,60,94.92282,1.27454344315602,-70.12703,1.0576574,5.877472e-39,60,-53.78078,5.22556351144456,-63.37666,1.069248,5.877472e-39,60,-76.5788,3.79293579108172,-68.13951,1.0689164,-0.02,60,116.8452,8.76753934332617,-69.82077,1.01821086956522,-0.01,60,121.3622,8.56053467670022,-69.68219,1.0520258
270.5,0.01,60,-72.61696,1.95644751596887,-67.91998,1.0693138,5.877472e-39,60,-68.30887,5.03116852110787,-69.55133,1.058404,5.877472e-39,60,96.62543,1.81894440176502,-71.35095,1.0252447826087,0.01,60,-75.82709,2.58438001959246,-72.11389,1.0528278,5.877472e-39,60,94.77235,1.27611614528929,-70.12769,1.0575894,0.01,60,-53.90179,5.22437272651435,-63.37341,1.0691062,5.877472e-39,60,-76.5788,3.79293579108172,-68.1369,1.0687698,0.01,60,116.8627,8.7699494920249,-69.81761,1.01813130434783,5.877472e-39,60,121.3622,8.56053467670022,-69.67912,1.0519462
270.533,-0.01,60,-72.61696,1.95644751596887,-67.92049,1.0692454,-0.01,60,-68.30887,5.03116852110787,-69.55196,1.0583358,5.877472e-39,60,96.64668,1.8205068155165,-71.35182,1.02516652173913,5.877472e-39,60,-75.94539,2.58589989417611,-72.11836,1.0527748,-0.01,60,94.84297,1.27946419950032,-70.12836,1.0575216,-0.01,60,-53.84779,5.23048340176345,-63.37709,1.0691102,-0.01,60,-76.5788,3.79293579108172,-68.14108,1.0687116,-0.01,60,116.8627,8.7699494920249,-69.82275,1.01800739130435,-0.01,60,121.3627,8.55683588220066,-69.67975,1.0518782
270.567,5.877472e-39,60,-72.61696,1.95644751596887,-67.92099,1.0691772,5.877472e-39,60,-68.30887,5.03116852110787,-69.55626,1.0582792,-0.01,60,96.61876,1.82274446927531,-71.35445,1.02513565217391,5.877472e-39,60,-75.94539,2.58589989417611,-72.11914,1.0527074,5.877472e-39,60,94.77235,1.27611614528929,-70.12901,1.0574536,5.877472e-39,60,-53.84128,5.22496508789054,-63.37732,1.0690414,5.877472e-39,60,-76.52226,3.78603443463897,-68.1416,1.0686432,5.877472e-39,60,116.8636,8.77249907081364,-69.82343,1.01793913043478,5.877472e-39,60,121.3622,8.56053467670022,-69.68408,1.0518218
270.6,5.877472e-39,60,-72.65256,1.951032259119,-67.92151,1.0691088,5.877472e-39,60,-68.29975,5.03666085421867,-69.55319,1.0582,5.877472e-39,60,96.56968,1.82342050602601,-71.35315,1.02504956521739,0.01,60,-75.86072,2.57904183900354,-72.11993,1.05264,0.01,60,94.69318,1.28104123176061,-70.12967,1.0573858,5.877472e-39,60,-53.84128,5.22496508789054,-63.37753,1.0689726,0.01,60,-76.4984,3.79135616074522,-68.13847,1.0685652,5.877472e-39,60,116.8452,8.76753934332617,-69.82791,1.01788304347826,5.877472e-39,60,121.3869,8.56062387731681,-69.68472,1.051754
270.633,5.877472e-39,60,-72.65256,1.951032259119,-67.92201,1.0690406,-0.01,60,-68.29975,5.03666085421867,-69.5575,1.0581434,5.877472e-39,60,96.56968,1.82342050602601,-71.35576,1.02501869565217,-0.01,60,-75.82709,2.58438001959246,-72.12439,1.052587,5.877472e-39,60,94.69318,1.28104123176061,-70.12967,1.0573858,5.877472e-39,60,-53.83473,5.21944677401762,-63.37753,1.0689726,5.877472e-39,60,-76.5788,3.79293579108172,-68.14265,1.0685068,5.877472e-39,60,116.8452,8.76753934332617,-69.83241,1.01782695652174,5.877472e-39,60,121.361,8.56793313172475,-69.68535,1.0516858
270.667,5.877472e-39,60,-72.65256,1.951032259119,-67.92567,1.06905,5.877472e-39,60,-68.29975,5.03666085421867,-69.5575,1.0581434,-0.01,60,96.56968,1.82342050602601,-71.35795,1.02502652173913,5.877472e-39,60,-75.97925,2.58056344563799,-72.12807,1.0526014,5.877472e-39,60,94.54377,1.28262779030035,-70.13335,1.0573978,5.877472e-39,60,-53.89531,5.21885354661603,-63.38123,1.0689766,5.877472e-39,60,-76.5788,3.79293579108172,-68.14632,1.0685164,5.877472e-39,60,116.8452,8.76753934332617,-69.83241,1.01782695652174,5.877472e-39,60,121.3863,8.56432267181638,-69.68906,1.0516976
270.7,0.01,60,-72.49342,1.94982415368072,-67.92567,1.06905,5.877472e-39,60,-68.29975,5.03666085421867,-69.56119,1.0581548,0.01,60,96.61876,1.82274446927531,-71.35795,1.02502652173913,5.877472e-39,60,-75.82709,2.58438001959246,-72.12807,1.0526014,0.01,60,94.69318,1.28104123176061,-70.13335,1.0573978,5.877472e-39,60,-53.83473,5.21944677401762,-63.38123,1.0689766,0.01,60,-76.5549,3.79825491911177,-68.14214,1.068575,5.877472e-39,60,116.8285,8.76768275713304,-69.83241,1.01782695652174,0.01,60,121.3622,8.56053467670022,-69.68906,1.0516976
270.733,0.01,60,-72.65256,1.951032259119,-67.92151,1.0691088,5.877472e-39,60,-68.29975,5.03666085421867,-69.55688,1.0582114,5.877472e-39,60,96.66116,1.82586929677826,-71.35751,1.0250652173913,0.01,60,-75.94539,2.58589989417611,-72.12727,1.052669,5.877472e-39,60,94.83392,1.28773560813187,-70.12901,1.0574536,0.01,60,-53.90179,5.22437272651435,-63.37753,1.0689726,0.01,60,-76.5549,3.79825491911177,-68.13847,1.0685652,5.877472e-39,60,116.8267,8.76258359955555,-69.83556,1.01790652173913,5.877472e-39,60,121.3616,8.56423347119979,-69.68472,1.051754
270.767,5.877472e-39,60,-72.65256,1.951032259119,-67.91785,1.0690992,0.01,60,-68.29975,5.03666085421867,-69.55688,1.0582114,0.01,60,96.66116,1.82586929677826,-71.35315,1.02504956521739,0.01,60,-75.82709,2.58438001959246,-72.1236,1.0526544,5.877472e-39,60,94.83392,1.28773560813187,-70.12534,1.0574416,5.877472e-39,60,-53.83473,5.21944677401762,-63.37362,1.0690374,5.877472e-39,60,-76.5549,3.79825491911177,-68.13795,1.0686334,0.01,60,116.8442,8.76498976453743,-69.83173,1.0178947826087,5.877472e-39,60,121.3622,8.56053467670022,-69.68472,1.051754
270.8,5.877472e-39,60,-72.52881,1.94440543272924,-67.91367,1.069158,5.877472e-39,60,-68.29975,5.03666085421867,-69.55258,1.0582678,5.877472e-39,60,96.56315,1.82722057353629,-71.35052,1.02508086956522,5.877472e-39,60,-75.82709,2.58438001959246,-72.11993,1.05264,5.877472e-39,60,94.68511,1.28931264039216,-70.12534,1.0574416,5.877472e-39,60,-53.83473,5.21944677401762,-63.36972,1.069102,5.877472e-39,60,-76.5549,3.79825491911177,-68.13429,1.0686236,5.877472e-39,60,116.8091,8.76017743457368,-69.83107,1.01796304347826,-0.01,60,121.3627,8.55683588220066,-69.68039,1.0518104
270.833,0.01,60,-72.68835,1.94561700226914,-67.9095,1.069217,5.877472e-39,60,-68.29975,5.03666085421867,-69.54889,1.0582564,0.01,60,96.66116,1.82586929677826,-71.34309,1.02513565217391,5.877472e-39,60,-75.94539,2.58589989417611,-72.11914,1.0527074,0.01,60,94.90376,1.2910845283683,-70.11731,1.0574852,0.01,60.001,-53.90179,5.22437272651435,-63.36234,1.069094,0.01,60,-76.53108,3.80357491316722,-68.1301,1.0686822,0.01,60,116.8267,8.76258359955555,-69.82343,1.01793913043478,0.01,60,121.3633,8.5531370877011,-69.67668,1.0517988
270.867,5.877472e-39,60,-72.68835,1.94561700226914,-67.90167,1.0692662,5.877472e-39,60,-68.29975,5.03666085421867,-69.54459,1.0583128,5.877472e-39,60.001,96.68229,1.82743250727311,-71.33612,1.02515086956522,5.877472e-39,60,-75.94539,2.58589989417611,-72.11101,1.0527458,5.877472e-39,60.001,94.97321,1.29443691270635,-70.1093,1.0575288,5.877472e-39,60,-53.89531,5.21885354661603,-63.35843,1.0691588,5.877472e-39,60,-76.4509,3.80199961295773,-68.12279,1.0686628,5.877472e-39,60,116.8063,8.75252869820746,-69.82591,1.01808695652174,5.877472e-39,60,121.3633,8.5531370877011,-69.66864,1.0518436
